id,data_type,loan_type,purchased_bal_gp,district,payer_3yr,balance_proxy,raw_repay_prob,calibrated_repay_prob,predicted_payer_flag,expected_value_proxy,gross_high_priority_agent_call,net_high_priority_agent_call,gross_medium_priority_auto_dialer,net_medium_priority_auto_dialer,gross_low_priority_sms_email,net_low_priority_sms_email,recommended_action,expected_gross_recovery,expected_net_recovery,recommended_contact_cost,policy_rank
1931,M,Personal Loan,02. <=10k,MA ON SHAN,N,7500,0.12897216,0.02998218917759458,N,224.86641883195935,78.70324659118577,-6.296753408814226,56.666337545653754,44.666337545653754,27.54613630691502,26.04613630691502,Write-off / Ignore,0.0,0.0,0.0,0
11322,M,Credit Card,02. <=10k,SHA TIN,N,7500,0.1285291,0.02989074796329901,N,224.18060972474257,78.46321340365989,-6.536786596340107,56.49351365063512,44.49351365063512,27.462124691280962,25.962124691280962,Write-off / Ignore,0.0,0.0,0.0,0
7506,M,Credit Card,02. <=10k,SAI YING PUN,N,7500,0.1281589,0.029814344281464775,N,223.60758211098582,78.26265373884503,-6.737346261154968,56.34911069196842,44.34911069196842,27.39192880859576,25.89192880859576,Write-off / Ignore,0.0,0.0,0.0,0
2369,M,Personal Loan,02. <=10k,POK FU LAM,N,7500,0.12712765,0.029601520001098867,N,222.0114000082415,77.70399000288452,-7.296009997115476,55.946872802076854,43.946872802076854,27.19639650100958,25.69639650100958,Write-off / Ignore,0.0,0.0,0.0,0
79,M,Credit Card,02. <=10k,TUEN MUN,N,7500,0.12666105,0.029505228338822784,N,221.28921254117088,77.4512243894098,-7.548775610590198,55.76488156037505,43.76488156037505,27.10792853629343,25.60792853629343,Write-off / Ignore,0.0,0.0,0.0,0
13948,T,Credit Card,02. <=10k,MID LEVELS,N,7500,0.1262786,0.02942630302795766,N,220.69727270968247,77.24404544838886,-7.75595455161114,55.61571272283998,43.61571272283998,27.035415906936098,25.535415906936098,Write-off / Ignore,0.0,0.0,0.0,0
4228,T,Personal Loan,01. <=5k,JORDAN,N,2500,0.12531926,0.029228331655139148,N,73.07082913784787,25.574790198246752,-59.42520980175325,18.413848942737662,6.413848942737662,8.951176569386362,7.451176569386362,Write-off / Ignore,0.0,0.0,0.0,0
3198,M,Personal Loan,01. <=5k,TIN HAU,N,2500,0.124707,0.029101985525755523,N,72.7549638143888,25.464237335036078,-59.535762664963926,18.334250881225977,6.334250881225977,8.912483067262627,7.412483067262627,Write-off / Ignore,0.0,0.0,0.0,0
15154,M,Personal Loan,01. <=5k,TIN SHUI WAI,N,2500,0.124169424,0.028991051516738545,N,72.47762879184636,25.367170077146223,-59.63282992285377,18.26436245554528,6.264362455545282,8.878509527001178,7.378509527001178,Write-off / Ignore,0.0,0.0,0.0,0
5814,M,Personal Loan,02. <=10k,TIN SHUI WAI,N,7500,0.12394681,0.028945112346462108,N,217.0883425984658,75.98091990946303,-9.019080090536974,54.706262334813374,42.706262334813374,26.593321968312058,25.093321968312058,Write-off / Ignore,0.0,0.0,0.0,0
336,T,Overdraft,02. <=10k,CHEUNG SHA WAN,N,7500,0.12387366,0.028930017083431563,N,216.97512812573672,75.94129484400784,-9.058705155992158,54.67773228768564,42.67773228768564,26.579453195402742,25.079453195402742,Write-off / Ignore,0.0,0.0,0.0,0
7296,T,Personal Loan,02. <=10k,TIN SHUI WAI,N,7500,0.12332709,0.028817226501955305,N,216.12919876466478,75.64521956763267,-9.354780432367335,54.46455808869552,42.46455808869552,26.47582684867143,24.97582684867143,Write-off / Ignore,0.0,0.0,0.0,0
12954,M,Credit Card,01. <=5k,SHEUNG WAN,N,2500,0.12231313,0.028607979436152474,N,71.51994859038119,25.031982006633417,-59.96801799336659,18.02302704477606,6.023027044776061,8.761193702321695,7.261193702321695,Write-off / Ignore,0.0,0.0,0.0,0
1179,M,Overdraft,00. <=200,SHA TIN,N,100,0.12158508,0.028457731110564044,N,2.8457731110564044,0.9960205888697414,-84.00397941113026,0.7171348239862138,-11.282865176013786,0.3486072061044095,-1.1513927938955906,Write-off / Ignore,0.0,0.0,0.0,0
15762,M,Personal Loan,01. <=5k,TIN SHUI WAI,N,2500,0.12083118,0.028302141955907197,N,70.75535488976799,24.764374211418794,-60.2356257885812,17.83034943222153,5.8303494322215315,8.667530973996577,7.167530973996577,Write-off / Ignore,0.0,0.0,0.0,0
3472,T,Credit Card,01. <=5k,SAI KUNG,N,2500,0.120674424,0.028269790733433987,N,70.67447683358496,24.736066891754735,-60.26393310824527,17.80996816206341,5.809968162063409,8.657623412114157,7.157623412114157,Write-off / Ignore,0.0,0.0,0.0,0
16029,M,Credit Card,01. <=5k,MID LEVELS,N,2500,0.12067279,0.02826945398018109,N,70.67363495045272,24.73577223265845,-60.26422776734155,17.809756007514085,5.8097560075140855,8.657520281430457,7.1575202814304575,Write-off / Ignore,0.0,0.0,0.0,0
420,T,Credit Card,02. <=10k,AP LEI CHAU,N,7500,0.1193764,0.028001886257697773,N,210.0141469327333,73.50495142645664,-11.495048573543357,52.92356502704878,40.92356502704878,25.726732999259823,24.226732999259823,Write-off / Ignore,0.0,0.0,0.0,0
167,M,Credit Card,02. <=10k,WONG CHUK HANG,N,7500,0.11934414,0.027995227446576895,N,209.9642058493267,73.48747204726435,-11.512527952735653,52.910979874030325,40.910979874030325,25.72061521654252,24.22061521654252,Write-off / Ignore,0.0,0.0,0.0,0
4980,T,Credit Card,01. <=5k,SHEK KIP MEI,N,2500,0.11885445,0.02789415120134383,N,69.73537800335957,24.407382301175847,-60.59261769882416,17.57331525684661,5.573315256846609,8.542583805411546,7.042583805411546,Write-off / Ignore,0.0,0.0,0.0,0
3730,M,Personal Loan,01. <=5k,MONG KOK,N,2500,0.118778914,0.027878559923611906,N,69.69639980902977,24.39373993316042,-60.60626006683958,17.5634927518755,5.563492751875501,8.537808976606145,7.037808976606145,Write-off / Ignore,0.0,0.0,0.0,0
4132,T,Personal Loan,01. <=5k,KWAI CHUNG,N,2500,0.11737473,0.027588695757916747,N,68.97173939479187,24.14010878817715,-60.85989121182285,17.380878327487547,5.380878327487547,8.449038075862003,6.949038075862003,Write-off / Ignore,0.0,0.0,0.0,0
2888,T,Personal Loan,01. <=5k,SHEK O,N,2500,0.11679911,0.02746985689155641,N,68.67464222889102,24.036124780111855,-60.963875219888145,17.306009841680535,5.306009841680535,8.412643673039149,6.912643673039149,Write-off / Ignore,0.0,0.0,0.0,0
8559,M,Personal Loan,02. <=10k,WAH FU,N,7500,0.11662787,0.027434503085117978,N,205.75877313838484,72.01557059843469,-12.984429401565308,51.85121083087298,39.85121083087298,25.20544970945214,23.70544970945214,Write-off / Ignore,0.0,0.0,0.0,0
5334,M,Credit Card,02. <=10k,HO MAN TIN,N,7500,0.116236016,0.02735359692802464,N,205.1519769601848,71.80319193606468,-13.196808063935322,51.698298193966565,39.698298193966565,25.131117177622635,23.631117177622635,Write-off / Ignore,0.0,0.0,0.0,0
4542,M,Credit Card,03. <=25k,CHOI WAN,N,17500,0.11390748,0.02687272965416042,N,470.2727689478074,164.59546913173259,79.59546913173259,118.50873777484746,106.50873777484746,57.6084141961064,56.1084141961064,Write-off / Ignore,0.0,0.0,0.0,0
2382,M,Credit Card,03. <=25k,SHAU KEI WAN,N,17500,0.11364473,0.02681845703438067,N,469.3229981016617,164.2630493355816,79.2630493355816,118.26939552161875,106.26939552161875,57.49206726745356,55.99206726745356,Write-off / Ignore,0.0,0.0,0.0,0
2467,M,Credit Card,03. <=25k,CHOI WAN,N,17500,0.113579065,0.026804893864706907,N,469.0856426323709,164.1799749213298,79.1799749213298,118.20958194335745,106.20958194335745,57.462991222465426,55.962991222465426,Write-off / Ignore,0.0,0.0,0.0,0
13444,T,Credit Card,02. <=10k,MID LEVELS,N,7500,0.11322649,0.02673206270232949,N,200.49047026747118,70.1716645936149,-14.828335406385094,50.52359850740273,38.52359850740273,24.560082607765217,23.060082607765217,Write-off / Ignore,0.0,0.0,0.0,0
